Brown University Keck/NASA Relab Spectrum LR-CMP-106/BKR1LR106
Wavelength(micron)	Reflectance
4.9908	0.33607
4.9956	0.33472
5.0004	0.33325
5.0052	0.33184
5.01	0.33040
5.0149	0.32899
5.0198	0.32747
5.0246	0.32602
5.0295	0.32456
5.0344	0.32316
5.0393	0.32173
5.0442	0.32041
5.0491	0.31907
5.054	0.31778
5.0589	0.31645
5.0639	0.31522
5.0688	0.31400
5.0738	0.31286
5.0788	0.31164
5.0837	0.31048
5.0887	0.30924
5.0937	0.30806
5.0987	0.30682
5.1037	0.30562
5.1088	0.30428
5.1138	0.30294
5.1189	0.30149
5.1239	0.30007
5.129	0.29855
5.1341	0.29706
5.1391	0.29547
5.1443	0.29393
5.1494	0.29237
5.1545	0.29083
5.1596	0.28932
5.1647	0.28791
5.1699	0.28646
5.175	0.28509
5.1802	0.28373
5.1854	0.28249
5.1906	0.28126
5.1958	0.28011
5.201	0.27889
5.2062	0.27772
5.2115	0.27657
5.2167	0.27545
5.222	0.27427
5.2272	0.27317
5.2325	0.27201
5.2378	0.27089
5.2431	0.26969
5.2484	0.26852
5.2537	0.26729
5.259	0.26607
5.2644	0.26481
5.2697	0.26361
5.2751	0.26236
5.2805	0.26115
5.2858	0.25995
5.2912	0.25896
5.2966	0.25792
5.302	0.25698
5.3075	0.25604
5.3129	0.25517
5.3184	0.25433
5.3238	0.25362
5.3293	0.25287
5.3348	0.25214
5.3403	0.25134
5.3458	0.25055
5.3513	0.24958
5.3568	0.24852
5.3624	0.24742
5.3679	0.24634
5.3735	0.24513
5.379	0.24395
5.3846	0.24276
5.3902	0.24158
5.3958	0.24036
5.4015	0.23925
5.4071	0.23815
5.4127	0.23716
5.4184	0.23630
5.4241	0.23545
5.4297	0.23449
5.4354	0.23380
5.4411	0.23322
5.4469	0.23277
5.4526	0.23231
5.4583	0.23206
5.4641	0.23195
5.4698	0.23189
5.4756	0.23188
5.4814	0.23197
5.4872	0.23204
5.493	0.23225
5.4988	0.23245
5.5047	0.23276
5.5105	0.23298
5.5164	0.23331
5.5223	0.23360
5.5281	0.23392
5.534	0.23416
5.54	0.23443
5.5459	0.23461
5.5518	0.23479
5.5578	0.23475
5.5637	0.23467
5.5697	0.23450
5.5757	0.23434
5.5817	0.23390
5.5877	0.23330
5.5937	0.23262
5.5998	0.23205
5.6058	0.23128
5.6119	0.23052
5.618	0.22969
5.6241	0.22884
5.6302	0.22796
5.6363	0.22724
5.6424	0.22640
5.6486	0.22548
5.6547	0.22459
5.6609	0.22381
5.6671	0.22307
5.6733	0.22256
5.6795	0.22195
5.6857	0.22143
5.692	0.22091
5.6982	0.22039
5.7045	0.21987
5.7108	0.21944
5.7171	0.21872
5.7234	0.21801
5.7297	0.21718
5.736	0.21641
5.7424	0.21546
5.7488	0.21452
5.7551	0.21333
5.7615	0.21245
5.768	0.21126
5.7744	0.20977
5.7808	0.20833
5.7873	0.20689
5.7937	0.20536
5.8002	0.20394
5.8067	0.20233
5.8132	0.20093
5.8197	0.19951
5.8263	0.19781
5.8328	0.19606
5.8394	0.19447
5.846	0.19274
5.8526	0.19115
5.8592	0.18953
5.8658	0.18789
5.8725	0.18627
5.8791	0.18495
5.8858	0.18305
5.8925	0.18153
5.8992	0.17984
5.9059	0.17800
5.9126	0.17639
5.9194	0.17483
5.9262	0.17330
5.9329	0.17199
5.9397	0.17023
5.9465	0.16840
5.9534	0.16671
5.9602	0.16514
5.9671	0.16361
5.974	0.16200
5.9808	0.16050
5.9878	0.15920
5.9947	0.15774
6.0016	0.15647
6.0086	0.15540
6.0155	0.15444
6.0225	0.15350
6.0295	0.15290
6.0365	0.15246
6.0436	0.15239
6.0506	0.15227
6.0577	0.15183
6.0648	0.15171
6.0719	0.15186
6.079	0.15184
6.0861	0.15178
6.0933	0.15173
6.1005	0.15173
6.1076	0.15176
6.1148	0.15172
6.1221	0.15140
6.1293	0.15115
6.1365	0.15093
6.1438	0.15079
6.1511	0.15058
6.1584	0.15048
6.1657	0.15030
6.1731	0.15014
6.1804	0.15013
6.1878	0.15010
6.1952	0.14990
6.2026	0.14989
6.21	0.14986
6.2175	0.14983
6.225	0.14978
6.2324	0.14972
6.2399	0.14965
6.2475	0.14961
6.255	0.14952
6.2625	0.14948
6.2701	0.14938
6.2777	0.14924
6.2853	0.14909
6.2929	0.14893
6.3006	0.14884
6.3083	0.14878
6.3159	0.14870
6.3236	0.14874
6.3314	0.14883
6.3391	0.14912
6.3469	0.14943
6.3546	0.14958
6.3624	0.14989
6.3703	0.15037
6.3781	0.15069
6.3859	0.15099
6.3938	0.15129
6.4017	0.15157
6.4096	0.15200
6.4176	0.15214
6.4255	0.15187
6.4335	0.15166
6.4415	0.15135
6.4495	0.15107
6.4575	0.15075
6.4656	0.15043
6.4736	0.15012
6.4817	0.14987
6.4898	0.14964
6.498	0.14919
6.5061	0.14865
6.5143	0.14844
6.5225	0.14817
6.5307	0.14778
6.5389	0.14747
6.5472	0.14718
6.5555	0.14682
6.5638	0.14652
6.5721	0.14626
6.5804	0.14578
6.5888	0.14528
6.5972	0.14487
6.6056	0.14446
6.614	0.14417
6.6225	0.14394
6.6309	0.14390
6.6394	0.14374
6.6479	0.14337
6.6565	0.14317
6.665	0.14315
6.6736	0.14313
6.6822	0.14309
6.6908	0.14301
6.6995	0.14300
6.7081	0.14306
6.7168	0.14307
6.7255	0.14289
6.7343	0.14266
6.743	0.14239
6.7518	0.14211
6.7606	0.14175
6.7694	0.14139
6.7783	0.14096
6.7871	0.14054
6.796	0.13995
6.805	0.13931
6.8139	0.13879
6.8229	0.13844
6.8319	0.13805
6.8409	0.13771
6.8499	0.13749
6.859	0.13736
6.868	0.13698
6.8772	0.13654
6.8863	0.13624
6.8955	0.13603
6.9046	0.13578
6.9138	0.13545
6.9231	0.13509
6.9323	0.13474
6.9416	0.13432
6.9509	0.13399
6.9602	0.13355
6.9696	0.13289
6.979	0.13227
6.9884	0.13168
6.9978	0.13101
7.0073	0.13033
7.0168	0.12961
7.0263	0.12890
7.0358	0.12819
7.0454	0.12748
7.0549	0.12660
7.0645	0.12580
7.0742	0.12503
7.0839	0.12430
7.0935	0.12354
7.1033	0.12280
7.113	0.12199
7.1228	0.12120
7.1326	0.12037
7.1424	0.11956
7.1522	0.11865
7.1621	0.11773
7.172	0.11671
7.182	0.11568
7.1919	0.11465
7.2019	0.11362
7.2119	0.11247
7.222	0.11135
7.232	0.11026
7.2421	0.10920
7.2523	0.10808
7.2624	0.10705
7.2726	0.10601
7.2828	0.10490
7.2931	0.10377
7.3033	0.10267
7.3136	0.10148
7.324	0.10034
7.3343	0.09913
7.3447	0.09790
7.3551	0.09658
7.3656	0.09529
7.3761	0.09393
7.3866	0.09263
7.3971	0.09129
7.4077	0.08995
7.4183	0.08858
7.4289	0.08721
7.4396	0.08579
7.4503	0.08445
7.461	0.08306
7.4717	0.08168
7.4825	0.08024
7.4933	0.07894
7.5041	0.07758
7.515	0.07616
7.5259	0.07475
7.5369	0.07341
7.5479	0.07202
7.5589	0.07070
7.5699	0.06932
7.581	0.06796
7.592	0.06658
7.6032	0.06529
7.6144	0.06390
7.6255	0.06255
7.6368	0.06111
7.648	0.05970
7.6593	0.05825
7.6707	0.05683
7.682	0.05528
7.6934	0.05380
7.7049	0.05227
7.7163	0.05075
7.7278	0.04919
7.7394	0.04775
7.7509	0.04626
7.7625	0.04478
7.7742	0.04322
7.7858	0.04175
7.7975	0.04025
7.8093	0.03890
7.8211	0.03748
7.8329	0.03612
7.8447	0.03467
7.8566	0.03329
7.8685	0.03190
7.8805	0.03063
7.8925	0.02928
7.9045	0.02803
7.9166	0.02678
7.9287	0.02563
7.9408	0.02442
7.953	0.02337
7.9652	0.02230
7.9775	0.02125
7.9898	0.02028
8.0021	0.01945
8.0145	0.01857
8.0269	0.01783
8.0393	0.01709
8.0518	0.01649
8.0643	0.01589
8.0769	0.01547
8.0895	0.01504
8.1021	0.01467
8.1148	0.01435
8.1275	0.01428
8.1403	0.01419
8.1531	0.01425
8.1659	0.01439
8.1788	0.01477
8.1917	0.01526
8.2047	0.01595
8.2177	0.01672
8.2307	0.01777
8.2438	0.01896
8.257	0.02036
8.2701	0.02193
8.2833	0.02367
8.2966	0.02538
8.3099	0.02726
8.3232	0.02915
8.3366	0.03108
8.35	0.03291
8.3635	0.03464
8.377	0.03622
8.3905	0.03785
8.4042	0.03944
8.4178	0.04104
8.4315	0.04255
8.4452	0.04406
8.459	0.04532
8.4728	0.04641
8.4867	0.04727
8.5006	0.04802
8.5145	0.04870
8.5285	0.04943
8.5426	0.05010
8.5567	0.05077
8.5708	0.05136
8.585	0.05187
8.5993	0.05224
8.6135	0.05261
8.6279	0.05288
8.6423	0.05310
8.6567	0.05328
8.6712	0.05350
8.6857	0.05365
8.7003	0.05381
8.7149	0.05393
8.7295	0.05403
8.7443	0.05404
8.759	0.05393
8.7739	0.05365
8.7887	0.05338
8.8037	0.05311
8.8186	0.05289
8.8337	0.05276
8.8487	0.05273
8.8638	0.05263
8.879	0.05256
8.8943	0.05249
8.9095	0.05246
8.9249	0.05234
8.9403	0.05220
8.9557	0.05207
8.9712	0.05200
8.9868	0.05195
9.0023	0.05187
9.018	0.05173
9.0337	0.05149
9.0495	0.05108
9.0653	0.05061
9.0812	0.05003
9.0971	0.04935
9.1131	0.04849
9.1291	0.04762
9.1452	0.04674
9.1614	0.04591
9.1776	0.04516
9.1939	0.04458
9.2102	0.04422
9.2266	0.04410
9.243	0.04401
9.2595	0.04398
9.2761	0.04392
9.2927	0.04389
9.3094	0.04383
9.3262	0.04390
9.343	0.04403
9.3598	0.04435
9.3768	0.04472
9.3938	0.04513
9.4108	0.04568
9.4279	0.04641
9.4451	0.04725
9.4623	0.04825
9.4796	0.04938
9.497	0.05070
9.5144	0.05211
9.5319	0.05358
9.5494	0.05505
9.567	0.05639
9.5847	0.05753
9.6025	0.05860
9.6203	0.05952
9.6382	0.06033
9.6561	0.06094
9.6742	0.06141
9.6922	0.06174
9.7104	0.06190
9.7286	0.06195
9.7469	0.06198
9.7652	0.06190
9.7837	0.06177
9.8022	0.06138
9.8207	0.06084
9.8394	0.06029
9.8581	0.05987
9.8768	0.05963
9.8957	0.05958
9.9146	0.05970
9.9336	0.06002
9.9527	0.06055
9.9718	0.06134
9.991	0.06214
10.0103	0.06279
10.0297	0.06342
10.0491	0.06417
10.0686	0.06498
10.0882	0.06590
10.1079	0.06675
10.1276	0.06736
10.1475	0.06780
10.1673	0.06817
10.1873	0.06852
10.2074	0.06919
10.2275	0.07022
10.2477	0.07166
10.268	0.07347
10.2884	0.07552
10.3088	0.07756
10.3294	0.07930
10.35	0.08091
10.3707	0.08256
10.3915	0.08428
10.4123	0.08601
10.4333	0.08747
10.4543	0.08858
10.4754	0.08950
10.4967	0.09050
10.5179	0.09147
10.5393	0.09219
10.5608	0.09257
10.5823	0.09291
10.604	0.09341
10.6257	0.09387
10.6475	0.09408
10.6694	0.09409
10.6914	0.09405
10.7135	0.09420
10.7357	0.09431
10.758	0.09417
10.7803	0.09357
10.8028	0.09263
10.8254	0.09153
10.848	0.09034
10.8708	0.08906
10.8936	0.08780
10.9165	0.08680
10.9395	0.08589
10.9627	0.08478
10.9859	0.08358
11.0092	0.08254
11.0327	0.08167
11.0562	0.08060
11.0798	0.07940
11.1035	0.07819
11.1274	0.07695
11.1513	0.07569
11.1753	0.07453
11.1995	0.07329
11.2237	0.07178
11.248	0.07027
11.2725	0.06879
11.2971	0.06728
11.3217	0.06588
11.3465	0.06457
11.3714	0.06330
11.3964	0.06195
11.4215	0.06078
11.4467	0.05967
11.472	0.05856
11.4975	0.05741
11.523	0.05632
11.5487	0.05532
11.5744	0.05446
11.6003	0.05361
11.6263	0.05280
11.6525	0.05208
11.6787	0.05147
11.7051	0.05092
11.7316	0.05046
11.7582	0.04996
11.7849	0.04944
11.8117	0.04892
11.8387	0.04849
11.8658	0.04831
11.893	0.04827
11.9203	0.04824
11.9478	0.04821
11.9754	0.04813
12.0031	0.04801
12.031	0.04792
12.059	0.04786
12.0871	0.04772
12.1153	0.04762
12.1437	0.04759
12.1722	0.04765
12.2008	0.04759
12.2296	0.04746
12.2585	0.04728
12.2876	0.04700
12.3168	0.04666
12.3461	0.04634
12.3755	0.04589
12.4052	0.04532
12.4349	0.04451
12.4648	0.04356
12.4948	0.04259
12.525	0.04171
12.5553	0.04072
12.5858	0.03960
12.6164	0.03847
12.6472	0.03724
12.6781	0.03597
12.7092	0.03479
12.7404	0.03358
12.7718	0.03250
12.8033	0.03148
12.835	0.03066
12.8669	0.03037
12.8989	0.03038
12.9311	0.03051
12.9634	0.03089
12.9959	0.03114
13.0285	0.03121
13.0613	0.03123
13.0943	0.03159
13.1275	0.03225
13.1608	0.03283
13.1943	0.03309
13.228	0.03301
13.2618	0.03274
13.2958	0.03251
13.33	0.03200
13.3643	0.03145
13.3988	0.03099
13.4336	0.03060
13.4685	0.03014
13.5035	0.02982
13.5388	0.02965
13.5742	0.02979
13.6099	0.02989
13.6457	0.03010
13.6817	0.03058
13.7179	0.03137
13.7543	0.03191
13.7908	0.03206
13.8276	0.03182
13.8646	0.03144
13.9018	0.03109
13.9392	0.03078
13.9767	0.03011
14.0145	0.02964
14.0525	0.02936
14.0907	0.02887
14.129	0.02827
14.1676	0.02793
14.2065	0.02767
14.2455	0.02759
14.2847	0.02742
14.3242	0.02714
14.3639	0.02687
14.4038	0.02676
14.4439	0.02688
14.4843	0.02726
14.5248	0.02769
14.5656	0.02794
14.6067	0.02769
14.6479	0.02738
14.6894	0.02728
14.7312	0.02724
14.7731	0.02693
14.8153	0.02675
14.8578	0.02701
14.9005	0.02762
14.9434	0.02842
14.9866	0.02930
15.03	0.02949
15.0737	0.02954
15.1177	0.02939
15.1619	0.02911
15.2063	0.02891
15.2511	0.02930
15.2961	0.03046
15.3413	0.03226
15.3868	0.03421
15.4326	0.03651
15.4787	0.03888
15.525	0.04106
15.5717	0.04291
15.6186	0.04464
15.6658	0.04593
15.7132	0.04708
15.761	0.04814
15.809	0.04903
15.8574	0.04986
15.906	0.05092
15.955	0.05166
16.0042	0.05211
16.0538	0.05208
16.1036	0.05118
16.1538	0.04992
16.2043	0.04905
16.2551	0.04845
16.3062	0.04836
16.3576	0.04913
16.4094	0.05067
16.4615	0.05210
16.5139	0.05359
16.5667	0.05476
16.6198	0.05511
16.6732	0.05548
16.727	0.05619
16.7811	0.05688
16.8356	0.05837
16.8905	0.06001
16.9457	0.06104
17.0012	0.06193
17.0572	0.06217
17.1134	0.06169
17.1701	0.06114
17.2272	0.06017
17.2846	0.05875
17.3424	0.05747
17.4006	0.05697
17.4592	0.05721
17.5182	0.05776
17.5775	0.05829
17.6373	0.05869
17.6975	0.05854
17.7581	0.05774
17.8192	0.05655
17.8806	0.05521
17.9425	0.05415
18.0048	0.05372
18.0675	0.05392
18.1307	0.05521
18.1943	0.05718
18.2584	0.05960
18.3229	0.06223
18.3879	0.06446
18.4533	0.06614
18.5192	0.06700
18.5856	0.06624
18.6524	0.06484
18.7198	0.06326
18.7876	0.06134
18.8559	0.05955
18.9247	0.05809
18.9941	0.05652
19.0639	0.05553
19.1342	0.05524
19.2051	0.05537
19.2765	0.05542
19.3484	0.05512
19.4209	0.05487
19.4939	0.05467
19.5675	0.05457
19.6416	0.05428
19.7163	0.05400
19.7915	0.05354
19.8673	0.05292
19.9438	0.05230
20.0208	0.05146
20.0984	0.05062
20.1766	0.05018
20.2554	0.04948
20.3348	0.04888
20.4149	0.04946
20.4956	0.05104
20.5769	0.05186
20.6589	0.05251
20.7415	0.05241
20.8248	0.05165
20.9088	0.05074
20.9934	0.05036
21.0788	0.04987
21.1648	0.05073
21.2516	0.05204
21.339	0.05249
21.4272	0.05218
21.5161	0.05143
21.6058	0.05075
21.6962	0.05046
21.7873	0.04994
21.8793	0.05028
21.972	0.05040
22.0655	0.04958
22.1597	0.04892
22.2548	0.04755
22.3508	0.04691
22.4475	0.04637
22.5451	0.04648
22.6436	0.04753
22.7429	0.04971
22.8431	0.05270
22.9442	0.05556
23.0462	0.05799
23.149	0.06102
23.2528	0.06654
23.3576	0.07025
23.4633	0.07120
23.5699	0.07199
23.6775	0.07250
23.7861	0.07226
23.8958	0.07282
24.0064	0.07342
24.118	0.07337
24.2307	0.07412
24.3445	0.07541
24.4594	0.07717
24.5753	0.07756
24.6923	0.07702
24.8104	0.07955
24.9297	0.08118
25.0502	0.08455
