Brown University Keck/NASA Relab Spectrum LR-CMP-026/LALR26
Wavelength(micron)	Reflectance
4.8495	0.19143
4.8541	0.19081
4.8586	0.19010
4.8632	0.18938
4.8677	0.18868
4.8723	0.18799
4.8769	0.18739
4.8815	0.18674
4.8861	0.18597
4.8907	0.18521
4.8953	0.18449
4.8999	0.18378
4.9046	0.18315
4.9092	0.18246
4.9139	0.18162
4.9185	0.18082
4.9232	0.18011
4.9279	0.17933
4.9326	0.17851
4.9373	0.17772
4.942	0.17693
4.9467	0.17611
4.9514	0.17546
4.9562	0.17471
4.9609	0.17386
4.9656	0.17309
4.9704	0.17241
4.9752	0.17175
4.98	0.17113
4.9847	0.17044
4.9895	0.16977
4.9943	0.16909
4.9992	0.16837
5.004	0.16775
5.0088	0.16718
5.0137	0.16659
5.0185	0.16594
5.0234	0.16526
5.0283	0.16467
5.0331	0.16408
5.038	0.16357
5.0429	0.16300
5.0478	0.16229
5.0528	0.16170
5.0577	0.16110
5.0626	0.16038
5.0676	0.15986
5.0725	0.15939
5.0775	0.15904
5.0825	0.15856
5.0875	0.15796
5.0925	0.15750
5.0975	0.15718
5.1025	0.15683
5.1075	0.15641
5.1126	0.15598
5.1176	0.15549
5.1227	0.15496
5.1277	0.15457
5.1328	0.15422
5.1379	0.15386
5.143	0.15338
5.1481	0.15288
5.1532	0.15247
5.1583	0.15202
5.1635	0.15159
5.1686	0.15122
5.1738	0.15071
5.179	0.15024
5.1841	0.14980
5.1893	0.14929
5.1945	0.14878
5.1997	0.14836
5.205	0.14794
5.2102	0.14747
5.2154	0.14708
5.2207	0.14661
5.2259	0.14604
5.2312	0.14554
5.2365	0.14506
5.2418	0.14448
5.2471	0.14390
5.2524	0.14333
5.2577	0.14284
5.2631	0.14241
5.2684	0.14196
5.2738	0.14150
5.2792	0.14093
5.2845	0.14049
5.2899	0.14022
5.2953	0.14006
5.3008	0.13983
5.3062	0.13956
5.3116	0.13942
5.3171	0.13924
5.3225	0.13903
5.328	0.13898
5.3335	0.13896
5.339	0.13887
5.3445	0.13884
5.35	0.13884
5.3555	0.13880
5.361	0.13885
5.3666	0.13893
5.3722	0.13907
5.3777	0.13928
5.3833	0.13935
5.3889	0.13936
5.3945	0.13955
5.4001	0.13973
5.4058	0.13981
5.4114	0.13977
5.4171	0.13975
5.4227	0.13974
5.4284	0.13985
5.4341	0.13988
5.4398	0.13977
5.4455	0.13971
5.4512	0.13971
5.457	0.13970
5.4627	0.13969
5.4685	0.13971
5.4743	0.13965
5.4801	0.13957
5.4859	0.13965
5.4917	0.13962
5.4975	0.13962
5.5033	0.13958
5.5092	0.13957
5.515	0.13950
5.5209	0.13952
5.5268	0.13954
5.5327	0.13945
5.5386	0.13942
5.5445	0.13926
5.5505	0.13897
5.5564	0.13875
5.5624	0.13853
5.5684	0.13836
5.5743	0.13809
5.5803	0.13773
5.5864	0.13735
5.5924	0.13705
5.5984	0.13675
5.6045	0.13630
5.6105	0.13575
5.6166	0.13530
5.6227	0.13499
5.6288	0.13465
5.6349	0.13417
5.6411	0.13371
5.6472	0.13329
5.6534	0.13295
5.6595	0.13262
5.6657	0.13237
5.6719	0.13205
5.6781	0.13181
5.6844	0.13158
5.6906	0.13141
5.6969	0.13133
5.7031	0.13135
5.7094	0.13117
5.7157	0.13102
5.722	0.13096
5.7283	0.13090
5.7347	0.13069
5.741	0.13048
5.7474	0.13026
5.7538	0.12999
5.7601	0.12969
5.7666	0.12930
5.773	0.12899
5.7794	0.12866
5.7859	0.12823
5.7923	0.12780
5.7988	0.12741
5.8053	0.12702
5.8118	0.12653
5.8183	0.12615
5.8249	0.12575
5.8314	0.12532
5.838	0.12490
5.8446	0.12447
5.8512	0.12406
5.8578	0.12374
5.8644	0.12335
5.871	0.12289
5.8777	0.12237
5.8844	0.12184
5.8911	0.12136
5.8978	0.12087
5.9045	0.12039
5.9112	0.11985
5.918	0.11942
5.9247	0.11895
5.9315	0.11836
5.9383	0.11769
5.9451	0.11703
5.9519	0.11650
5.9588	0.11597
5.9656	0.11544
5.9725	0.11485
5.9794	0.11430
5.9863	0.11370
5.9932	0.11316
6.0002	0.11271
6.0071	0.11222
6.0141	0.11171
6.0211	0.11141
6.0281	0.11112
6.0351	0.11080
6.0421	0.11046
6.0492	0.11016
6.0562	0.10999
6.0633	0.10986
6.0704	0.10970
6.0775	0.10952
6.0847	0.10945
6.0918	0.10945
6.099	0.10931
6.1062	0.10915
6.1134	0.10899
6.1206	0.10882
6.1278	0.10862
6.1351	0.10852
6.1423	0.10839
6.1496	0.10825
6.1569	0.10806
6.1643	0.10786
6.1716	0.10775
6.1789	0.10765
6.1863	0.10749
6.1937	0.10743
6.2011	0.10738
6.2085	0.10726
6.216	0.10716
6.2235	0.10712
6.2309	0.10705
6.2384	0.10700
6.2459	0.10693
6.2535	0.10691
6.261	0.10690
6.2686	0.10688
6.2762	0.10689
6.2838	0.10684
6.2914	0.10675
6.2991	0.10676
6.3067	0.10682
6.3144	0.10687
6.3221	0.10690
6.3298	0.10692
6.3376	0.10685
6.3453	0.10677
6.3531	0.10686
6.3609	0.10689
6.3687	0.10684
6.3765	0.10685
6.3844	0.10682
6.3923	0.10684
6.4002	0.10694
6.4081	0.10693
6.416	0.10676
6.424	0.10668
6.4319	0.10661
6.4399	0.10653
6.4479	0.10647
6.456	0.10640
6.464	0.10632
6.4721	0.10629
6.4802	0.10626
6.4883	0.10612
6.4964	0.10594
6.5046	0.10594
6.5127	0.10597
6.5209	0.10588
6.5291	0.10591
6.5374	0.10603
6.5456	0.10602
6.5539	0.10596
6.5622	0.10602
6.5705	0.10609
6.5789	0.10606
6.5872	0.10603
6.5956	0.10603
6.604	0.10608
6.6124	0.10607
6.6209	0.10604
6.6293	0.10608
6.6378	0.10607
6.6463	0.10614
6.6549	0.10625
6.6634	0.10624
6.672	0.10620
6.6806	0.10625
6.6892	0.10631
6.6978	0.10636
6.7065	0.10639
6.7152	0.10645
6.7239	0.10653
6.7326	0.10661
6.7414	0.10669
6.7502	0.10669
6.759	0.10673
6.7678	0.10674
6.7766	0.10666
6.7855	0.10657
6.7944	0.10653
6.8033	0.10641
6.8123	0.10638
6.8212	0.10640
6.8302	0.10625
6.8392	0.10602
6.8483	0.10583
6.8573	0.10566
6.8664	0.10545
6.8755	0.10534
6.8846	0.10521
6.8938	0.10502
6.903	0.10481
6.9122	0.10460
6.9214	0.10432
6.9307	0.10403
6.9399	0.10375
6.9492	0.10342
6.9586	0.10305
6.9679	0.10269
6.9773	0.10230
6.9867	0.10197
6.9961	0.10166
7.0056	0.10131
7.0151	0.10100
7.0246	0.10070
7.0341	0.10044
7.0437	0.10017
7.0532	0.09982
7.0629	0.09944
7.0725	0.09919
7.0822	0.09890
7.0918	0.09848
7.1016	0.09808
7.1113	0.09776
7.1211	0.09749
7.1309	0.09719
7.1407	0.09687
7.1505	0.09655
7.1604	0.09621
7.1703	0.09588
7.1802	0.09554
7.1902	0.09512
7.2002	0.09479
7.2102	0.09450
7.2202	0.09411
7.2303	0.09372
7.2404	0.09332
7.2505	0.09290
7.2607	0.09243
7.2709	0.09201
7.2811	0.09159
7.2913	0.09123
7.3016	0.09079
7.3119	0.09034
7.3222	0.08986
7.3326	0.08937
7.343	0.08895
7.3534	0.08850
7.3638	0.08806
7.3743	0.08761
7.3848	0.08703
7.3953	0.08648
7.4059	0.08599
7.4165	0.08548
7.4271	0.08483
7.4378	0.08424
7.4485	0.08368
7.4592	0.08309
7.4699	0.08249
7.4807	0.08192
7.4915	0.08132
7.5024	0.08070
7.5132	0.08008
7.5241	0.07952
7.5351	0.07892
7.546	0.07827
7.557	0.07758
7.5681	0.07697
7.5791	0.07639
7.5902	0.07575
7.6014	0.07509
7.6125	0.07451
7.6237	0.07389
7.635	0.07329
7.6462	0.07260
7.6575	0.07183
7.6688	0.07115
7.6802	0.07048
7.6916	0.06976
7.703	0.06899
7.7145	0.06824
7.726	0.06757
7.7375	0.06676
7.7491	0.06593
7.7607	0.06513
7.7723	0.06440
7.784	0.06365
7.7957	0.06283
7.8074	0.06194
7.8192	0.06108
7.831	0.06022
7.8429	0.05936
7.8548	0.05847
7.8667	0.05762
7.8786	0.05680
7.8906	0.05594
7.9026	0.05495
7.9147	0.05396
7.9268	0.05300
7.939	0.05206
7.9511	0.05098
7.9633	0.04990
7.9756	0.04887
7.9879	0.04781
8.0002	0.04671
8.0126	0.04568
8.025	0.04460
8.0374	0.04353
8.0499	0.04253
8.0624	0.04159
8.075	0.04067
8.0876	0.03977
8.1002	0.03883
8.1129	0.03792
8.1256	0.03714
8.1384	0.03644
8.1512	0.03574
8.164	0.03505
8.1769	0.03441
8.1898	0.03389
8.2027	0.03331
8.2157	0.03283
8.2288	0.03237
8.2419	0.03204
8.255	0.03174
8.2682	0.03148
8.2814	0.03115
8.2946	0.03078
8.3079	0.03048
8.3212	0.03023
8.3346	0.02999
8.348	0.02972
8.3615	0.02943
8.375	0.02921
8.3886	0.02906
8.4022	0.02902
8.4158	0.02903
8.4295	0.02916
8.4432	0.02936
8.457	0.02956
8.4708	0.02966
8.4847	0.02985
8.4986	0.03000
8.5125	0.03008
8.5265	0.03021
8.5406	0.03032
8.5547	0.03040
8.5688	0.03053
8.583	0.03073
8.5972	0.03094
8.6115	0.03110
8.6258	0.03134
8.6402	0.03169
8.6546	0.03212
8.6691	0.03255
8.6836	0.03300
8.6982	0.03356
8.7128	0.03416
8.7275	0.03477
8.7422	0.03553
8.757	0.03643
8.7718	0.03721
8.7867	0.03808
8.8016	0.03903
8.8166	0.03983
8.8316	0.04064
8.8466	0.04156
8.8618	0.04244
8.8769	0.04313
8.8922	0.04387
8.9074	0.04460
8.9228	0.04538
8.9382	0.04607
8.9536	0.04675
8.9691	0.04744
8.9846	0.04806
9.0002	0.04860
9.0159	0.04918
9.0316	0.04965
9.0474	0.04994
9.0632	0.05033
9.079	0.05072
9.095	0.05090
9.111	0.05102
9.127	0.05121
9.1431	0.05135
9.1593	0.05130
9.1755	0.05138
9.1917	0.05154
9.2081	0.05152
9.2244	0.05143
9.2409	0.05138
9.2574	0.05138
9.2739	0.05140
9.2906	0.05135
9.3072	0.05130
9.324	0.05121
9.3408	0.05117
9.3576	0.05116
9.3746	0.05120
9.3915	0.05116
9.4086	0.05106
9.4257	0.05105
9.4429	0.05110
9.4601	0.05115
9.4774	0.05123
9.4948	0.05131
9.5122	0.05136
9.5297	0.05145
9.5472	0.05162
9.5648	0.05183
9.5825	0.05206
9.6003	0.05224
9.6181	0.05237
9.6359	0.05251
9.6539	0.05262
9.6719	0.05270
9.69	0.05284
9.7081	0.05295
9.7263	0.05304
9.7446	0.05318
9.763	0.05330
9.7814	0.05338
9.7999	0.05346
9.8184	0.05348
9.8371	0.05348
9.8558	0.05357
9.8745	0.05369
9.8934	0.05380
9.9123	0.05386
9.9313	0.05395
9.9504	0.05403
9.9695	0.05405
9.9887	0.05410
10.008	0.05417
10.0273	0.05423
10.0468	0.05416
10.0663	0.05409
10.0859	0.05412
10.1055	0.05411
10.1253	0.05408
10.1451	0.05411
10.165	0.05415
10.1849	0.05422
10.205	0.05433
10.2251	0.05454
10.2453	0.05495
10.2656	0.05547
10.286	0.05605
10.3064	0.05668
10.327	0.05731
10.3476	0.05792
10.3683	0.05853
10.389	0.05896
10.4099	0.05925
10.4309	0.05967
10.4519	0.05980
10.473	0.05970
10.4942	0.05973
10.5155	0.05983
10.5369	0.05993
10.5583	0.06015
10.5799	0.06056
10.6015	0.06098
10.6232	0.06133
10.645	0.06178
10.6669	0.06215
10.6889	0.06237
10.711	0.06253
10.7332	0.06273
10.7555	0.06285
10.7778	0.06281
10.8003	0.06276
10.8228	0.06269
10.8455	0.06256
10.8682	0.06243
10.891	0.06216
10.914	0.06189
10.937	0.06160
10.9601	0.06133
10.9833	0.06099
11.0067	0.06073
11.0301	0.06058
11.0536	0.06036
11.0772	0.06021
11.1009	0.06012
11.1248	0.06004
11.1487	0.05996
11.1727	0.05980
11.1968	0.05968
11.2211	0.05963
11.2454	0.05951
11.2699	0.05925
11.2944	0.05909
11.3191	0.05889
11.3438	0.05852
11.3687	0.05811
11.3937	0.05775
11.4188	0.05730
11.444	0.05685
11.4693	0.05626
11.4948	0.05556
11.5203	0.05480
11.546	0.05406
11.5717	0.05334
11.5976	0.05261
11.6236	0.05183
11.6497	0.05108
11.676	0.05033
11.7023	0.04956
11.7288	0.04870
11.7554	0.04797
11.7821	0.04746
11.809	0.04683
11.8359	0.04620
11.863	0.04563
11.8902	0.04505
11.9176	0.04463
11.945	0.04435
11.9726	0.04426
12.0003	0.04408
12.0282	0.04376
12.0561	0.04335
12.0842	0.04312
12.1125	0.04286
12.1408	0.04259
12.1693	0.04223
12.198	0.04185
12.2267	0.04144
12.2556	0.04114
12.2847	0.04091
12.3139	0.04044
12.3432	0.03995
12.3726	0.03961
12.4022	0.03934
12.432	0.03910
12.4619	0.03879
12.4919	0.03838
12.5221	0.03799
12.5524	0.03761
12.5829	0.03721
12.6135	0.03690
12.6442	0.03649
12.6751	0.03618
12.7062	0.03593
12.7374	0.03565
12.7688	0.03531
12.8003	0.03491
12.832	0.03463
12.8639	0.03447
12.8959	0.03435
12.928	0.03435
12.9603	0.03434
12.9928	0.03430
13.0255	0.03431
13.0583	0.03428
13.0913	0.03426
13.1244	0.03434
13.1577	0.03440
13.1912	0.03453
13.2248	0.03467
13.2587	0.03478
13.2927	0.03482
13.3268	0.03481
13.3612	0.03483
13.3957	0.03488
13.4304	0.03496
13.4653	0.03498
13.5004	0.03490
13.5356	0.03507
13.571	0.03511
13.6067	0.03505
13.6425	0.03516
13.6785	0.03532
13.7146	0.03547
13.751	0.03564
13.7876	0.03584
13.8244	0.03608
13.8613	0.03621
13.8985	0.03627
13.9358	0.03623
13.9734	0.03621
14.0112	0.03612
14.0491	0.03609
14.0873	0.03620
14.1257	0.03604
14.1643	0.03584
14.2031	0.03566
14.2421	0.03548
14.2814	0.03556
14.3208	0.03567
14.3605	0.03540
14.4004	0.03512
14.4405	0.03510
14.4808	0.03506
14.5214	0.03490
14.5622	0.03487
14.6032	0.03480
14.6444	0.03461
14.6859	0.03444
14.7277	0.03419
14.7696	0.03398
14.8118	0.03394
14.8543	0.03400
14.8969	0.03400
14.9399	0.03392
14.983	0.03393
15.0265	0.03373
15.0702	0.03373
15.1141	0.03396
15.1583	0.03379
15.2027	0.03355
15.2475	0.03360
15.2924	0.03378
15.3377	0.03399
15.3832	0.03425
15.429	0.03478
15.475	0.03555
15.5214	0.03618
15.568	0.03692
15.6149	0.03767
15.662	0.03831
15.7095	0.03869
15.7572	0.03916
15.8053	0.03969
15.8536	0.04007
15.9023	0.04038
15.9512	0.04067
16.0004	0.04071
16.05	0.04086
16.0998	0.04103
16.15	0.04128
16.2004	0.04144
16.2512	0.04135
16.3023	0.04145
16.3537	0.04200
16.4055	0.04256
16.4576	0.04302
16.51	0.04360
16.5627	0.04420
16.6158	0.04478
16.6692	0.04532
16.723	0.04594
16.7771	0.04669
16.8316	0.04738
16.8864	0.04822
16.9416	0.04914
16.9972	0.05008
17.0531	0.05076
17.1094	0.05149
17.166	0.05232
17.223	0.05308
17.2805	0.05388
17.3382	0.05466
17.3964	0.05518
17.455	0.05615
17.514	0.05738
17.5733	0.05854
17.6331	0.05971
17.6933	0.06088
17.7539	0.06171
17.8149	0.06223
17.8763	0.06275
17.9382	0.06348
18.0005	0.06419
18.0632	0.06496
18.1263	0.06609
18.1899	0.06707
18.254	0.06814
18.3185	0.06937
18.3835	0.07054
18.4489	0.07145
18.5148	0.07266
18.5811	0.07381
18.648	0.07443
18.7153	0.07478
18.7831	0.07514
18.8514	0.07569
18.9202	0.07610
18.9895	0.07659
19.0593	0.07714
19.1297	0.07759
19.2005	0.07814
19.2719	0.07864
19.3438	0.07912
19.4162	0.07934
19.4892	0.07963
19.5628	0.07992
19.6369	0.07996
19.7115	0.07956
19.7868	0.07937
19.8626	0.07959
19.939	0.07968
20.016	0.07910
20.0935	0.07851
20.1717	0.07801
20.2505	0.07736
20.3299	0.07699
20.41	0.07694
20.4907	0.07668
20.572	0.07655
20.6539	0.07639
20.7365	0.07611
20.8198	0.07602
20.9038	0.07569
20.9884	0.07472
21.0737	0.07419
21.1597	0.07347
21.2465	0.07310
21.3339	0.07283
21.422	0.07196
21.5109	0.07106
21.6006	0.07062
21.6909	0.07008
21.7821	0.06944
21.874	0.06844
21.9667	0.06716
22.0601	0.06687
22.1544	0.06677
22.2495	0.06622
22.3454	0.06548
22.4421	0.06488
22.5397	0.06423
22.6381	0.06401
22.7374	0.06413
22.8376	0.06433
22.9387	0.06509
23.0406	0.06546
23.1435	0.06547
23.2472	0.06604
23.352	0.06687
23.4576	0.06797
23.5643	0.06867
23.6718	0.06821
23.7804	0.06883
23.89	0.06991
24.0006	0.07033
24.1123	0.06986
24.2249	0.07049
24.3387	0.07144
24.4535	0.07160
24.5694	0.07196
24.6864	0.07221
24.8045	0.07212
24.9237	0.07159
25.0441	0.07165
25.1657	0.07146
25.2885	0.07027
25.4124	0.07140
25.5376	0.07423
25.664	0.07379
25.7917	0.07025
25.9207	0.06958
